USERNAME,MESSAGE,PFP,ISBOT
"@astroaverage3319","ngnl simple edit is like macro , why is it legal , i mean you were faster in simple edit,they ban strech res but added this lol","https://yt3.ggpht.com/ytc/AIdro_nyqrjUkaB4R1mx6MPqyu7b_pI-16lOxPkvGB5FAK_GBw=s88-c-k-c0x00ffffff-no-rj","false"
"@Xerphic","17 seconds","https://yt3.ggpht.com/45vvx0NQNY_N9l64Godd_GAVgTzuYTw8nAH3hUENKPFDRp5-E8HJfY6PfkBvK6kTIMLgMSfxPA=s88-c-k-c0x00ffffff-no-rj","false"
"@vophh","do yall feel him tho","https://yt3.ggpht.com/OMn-QWuW03A2GPmdMQWQCsOD7K059RgJpPvn7YeDHfYYjf-lKh_VwbnO_xTvHOkfYAQfM8XuYw=s88-c-k-c0x00ffffff-no-rj","false"
"@ttv_aiden2quick316","You should give tips for simple edit your insane with it","https://yt3.ggpht.com/xOu34EH07-Lixe0CZbGXpGL9VeqI5CRdqrKkumJGvmeXvJIRe6mHqZ7LQzSQMM24LxGtjr0CjLQ=s88-c-k-c0x00ffffff-no-rj","false"
"@yoSlickzzz","First","https://yt3.ggpht.com/j6evAlJcI_N8JLJ94VYgEfdnrQK8GgW8yhzuu8Si2z1KPA8S8_zhM1IAAMpgKvGIGtl957CB5w=s88-c-k-c0x00ffffff-no-rj","false"
"@stryphier","dawg wtf is this shitty ass phonk music ","https://yt3.ggpht.com/0ro69tBWQtiMaWqHZg647K1YaJf66fFOr_rd6y-95Al0ItnOabybNOUZIEs8OYz5qCRa6M8lIg=s88-c-k-c0x00ffffff-no-rj","false"
"@cbtheone7","im better lag sorry to say it bro check me out","https://yt3.ggpht.com/-JeyQkU4UnqUZr8rnf5Z0yg1bE4O4axBMUrxYH8yflK8bq-DVn9nVgG6EhX_E5UTWbaBhc4UIQ=s88-c-k-c0x00ffffff-no-rj","false"
"@JanMills-u9n","3:31 can someone tell me how do instant shoot plz on controller simple edit","https://yt3.ggpht.com/ytc/AIdro_ltIu98QW9aVmbqVxBW_IQi0xR-vFgzH-Rl4Tsb2VD6G1NqCdIv6pqabuAAW4pBrhtoAw=s88-c-k-c0x00ffffff-no-rj","false"
"@SawkoiOfficial","u not een dat good dey jus trash","https://yt3.ggpht.com/BdvlgiwS-kJ-wje1PbeMWjQfZjj4Tk5Emq9PWAaNgAe_Z-stqU7vwNs6ub9pBl_9tDLVeAd5Pg=s88-c-k-c0x00ffffff-no-rj","false"
"@alfredorodriguez2509","I can beat him nine to ten me ten him nine i m also a YouTuber","https://yt3.ggpht.com/ytc/AIdro_mQ5Y6aBoRDWy1kLttXuH9CITSwnbEsbmYUVzr0eiY=s88-c-k-c0x00ffffff-no-rj","false"
"@SpydrFn","Ur definitely slower without simple","https://yt3.ggpht.com/-UJrzHMulqmkBBLECSpkmTqXScnkV3RIPnc9HFTz34HU-SlLN6zn7fBlYwqxkRZ5TpyuZdfhkg=s88-c-k-c0x00ffffff-no-rj","false"
"@user-d7c8h","Alr bro face reveal if not do your gayy","https://yt3.ggpht.com/ATvVsWjaouXXD1H9ioa5mThRpqvZYWcZwPcxd5_smvSkxJF0Vzy8eOQ2zf_KsVkIv6CVhFZS3mA=s88-c-k-c0x00ffffff-no-rj","false"
"@CUT3Y123","Rage baiting final boss","https://yt3.ggpht.com/TJCTlG0LvWPdWupqSIUK9O5JZfRlHPAJIsuVfihKsC_WczjPB8JW_rh0DIQnXrHJ5yh9s6qCouQ=s88-c-k-c0x00ffffff-no-rj","false"
"@xskykidofficial","Simple edit is the future","https://yt3.ggpht.com/o02gVmxgADt90n13dP-ZaHYooe6Pnhb8Ger3C2l2eF-5AXGVnRwX9Lo2l2ByJTQbK_1aJVMy3A=s88-c-k-c0x00ffffff-no-rj","false"
"@lakewxxd","i never wanna hear no phonk in my ears ever again mud ya heard me, turn dat shi off dafuq","https://yt3.ggpht.com/FjNuqscqZIEFNLdny9cSbgRKjO-x8Afybk6WrWdYfGeQDkPIMpQi9L4kvS5aiDRPz-8709hiUQ=s88-c-k-c0x00ffffff-no-rj","false"
"@Tribekassa","Do you wanna play on fn. my user is TribeKassa.","https://yt3.ggpht.com/og3Rhh53xRybyy9CFkTjcnofJ9uF_2qYacs3KhLQhHbWdZZ9tXhBK69Y7kySMCrfA3vYguwV=s88-c-k-c0x00ffffff-no-rj","false"
"@FearlessRaps","I'm playing your map rn, add me my user is FearlessRaps","https://yt3.ggpht.com/XM79gchUEzd0yE1oytiaazwEOZHA38SCfSsHuOITHyLi5ZDmk75lPnFrryOvOYjbLm4Vcskg=s88-c-k-c0x00ffffff-no-rj","false"
"@sixrad","W video","https://yt3.ggpht.com/dmOUa8AZGXB-ZgJfZQIvUUKMIfa4IGQnRug7GGB_Wa6gIV6Ayll3ZDbtykUD-ksKvOHhAs8uMoU=s88-c-k-c0x00ffffff-no-rj","false"
"@Zacky_shorts","W vid","https://yt3.ggpht.com/NL809tYIPWKzx_F5o_EdY9ndDwZ0GbWdsbbOdcTqYGOrO9T2dWm1Gb15XoD4eJkVK8TjKrC_KA=s88-c-k-c0x00ffffff-no-rj","false"
"@sportsaholicer","“Because I needed Jesus” we all did ","https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s88-c-k-c0x00ffffff-no-rj","false"
"@kywk_goode_gift","The most improvised ACL tear of all time ...legend","https://yt3.ggpht.com/3l54C6CJjTBmR1WOfT5lVsKpF0aAfRCHILg814ZTmfDV0T7Rx1o1eaZOL7cbVyu2hnrFJLBdYg=s88-c-k-c0x00ffffff-no-rj","false"
"@K9_U-N-I-T","That special mf took me out bro","https://yt3.ggpht.com/XGWToF4Dh6luv3Cf6XkXwojwCLbMIiDZ-xeViY_hW1998BZUEQt3VfVk8Rs8lAxlXz90bFDB1UY=s88-c-k-c0x00ffffff-no-rj","false"
"@kristlecasey9506","A hispanic man as a Nigerian pastor is crazyyy ","https://yt3.ggpht.com/ytc/AIdro_kr00OUU_ixWesRMmrCEFfWevq7HExTaUecHJAprHqClzM=s88-c-k-c0x00ffffff-no-rj","false"
"@rham5817","""Here's a guy that knows how to tear an ACL."" That was amazing.","","false"
"@houstonasterisks7561","That Isaiah Pacheco sneak got me dying as a fantasy football player ","https://yt3.ggpht.com/6q47IMgaiw8A1s-qKD66YABd65WCJU4lCwL6dnjoVjN6jMpi4kFzdlRYvOkukBZVdaaomC0KMA=s88-c-k-c0x00ffffff-no-rj","false"
"@bcfaze_memes","The cut from ""ask yourself's, are you happy about this""?
To """"","https://yt3.ggpht.com/5pUSH1o6FYe0Wouod7ZTcLObl_wZ-23_jNOa1oU2ifVfQDniCcNUV7m9Viq0BzBqR1kM9FTBlw=s88-c-k-c0x00ffffff-no-rj","false"
"@lovellpinkney7423","The klansman almost killed me  lmao","https://yt3.ggpht.com/ytc/AIdro_k6tKUsH9iXxvqKkmdSTinYbMvdhTPUahMLG4diemo=s88-c-k-c0x00ffffff-no-rj","false"
"@ezioauditore358-r9d","As a ravens fan I can confirm every single word this man speaks is true","https://yt3.ggpht.com/4HI4ydZ6uZes8Sjq0apdhm4rUuXPUC8CPAWOgE1UxoeB0yZaUCP_zDN8YJ8Um0Vj5D9sktNO9A=s88-c-k-c0x00ffffff-no-rj","false"
"@Colt-p6n","Jimmy straight outta Baltimore ","https://yt3.ggpht.com/ytc/AIdro_nspOsTSamNj0y-PPtCxi_dLjrzu6MKDPux2Xcl3-cqoi3a3KTrnVdMRxc3I3eEbQVJnQ=s88-c-k-c0x00ffffff-no-rj","false"
"@Malik_Nabers_GOAT","These references are hilarious ","https://yt3.ggpht.com/zspRcRg0ObHJgdLZa4aqAu_JJ9Jpv6y3LOqJW68WAwtHe5EBqJsQCCtcScfnNwMLI-KH3YQ-kg=s88-c-k-c0x00ffffff-no-rj","false"
"@Cchill-u3k","Jimmy made me burst out laughin' dawg ","https://yt3.ggpht.com/GKgmr2M4O6iAnMUir3Hryg_bSudCyRQzgMthSRhNfAuDFrdjfliZnBnY5lf9kfi4ZNJBAHvqAQ=s88-c-k-c0x00ffffff-no-rj","false"
"@matiasahlfors634","Bills cant be this high","https://yt3.ggpht.com/kfsggtX3Eosep0aRn8E4GORxXzKaIzu7mJ8ysdlDcQALRKCeWXtH-l6uThiFd2T2xM5lNDWgqA=s88-c-k-c0x00ffffff-no-rj","false"
"@bruhohawau","Nope it takes me less then 10 blocks to find its not hard bro","https://yt3.ggpht.com/cATX4QpCiEDTwFOMWTS7TBrre2jWkg31NdlPX9X7jpN1Zo8HnAJgwr7JPfmty4FFsq26hj6H=s88-c-k-c0x00ffffff-no-rj","false"
"@snapcrafty","WHOLE CHUNK? MORE LIKE WHOLE BIOME","https://yt3.ggpht.com/ytc/AIdro_nGJmRbWjVNPPhS3TtOFzg7MITju9z8uX-8cfHiv64=s88-c-k-c0x00ffffff-no-rj","false"
"@Kid-qp7gh","W Qndres we love your server","https://yt3.ggpht.com/zUce6de7oLB-C5VdDVxWpA7mqRBvmKyeoazFnqLjIvYyOpVgLra2JAWFdopf2muubiJ0VZfqEA=s88-c-k-c0x00ffffff-no-rj","false"
"@Cheesalier","He mined the whole map","https://yt3.ggpht.com/diSPUYM_-ZQvHjYAL8xl1pAJvK2CH9cv8jva4tkOThgk5wmJio-xuKiVju2IWawaAxPIPfyB2vk=s88-c-k-c0x00ffffff-no-rj","false"
"@nonewname9440","Isnt thhat the ring from the museum thief episode?? ","https://yt3.ggpht.com/ytc/AIdro_mseaCZ8kAXU_YgQhgUHp-ZJlUwx_tDWxp_yB0L8MhTJrIwO47djYfpucxtfzBYqAVobQ=s88-c-k-c0x00ffffff-no-rj","false"
"@HansKenjieBondoc","Wait, the ring is from the art heist vid, so the victim is the art robber right? And Dax... DAX IS THE NAME OF THE TIME LOOP. It's all connected... New episodes on mondays...","https://yt3.ggpht.com/iAgyfetIUc27qbY0hDkAceGKzUcF4V8r2h0c_gp52Hh8USDf-g_ExVjRJiWQNODhchw2Qd2WlQ=s88-c-k-c0x00ffffff-no-rj","false"
"@queb1358","And now we have a Dax mention from the time loop video…. The cinematic universe expands….","https://yt3.ggpht.com/ytc/AIdro_mUpyF5mNx-ebenn23BrptsU63Iku1GtyvzOqSR7LCcbA=s88-c-k-c0x00ffffff-no-rj","false"
"@swlucid","I thought the twist was gonna be “I never told you what kind of ring it was”","https://yt3.ggpht.com/DIYSS401YkYS-HaG-fkny38OzzTtD9WOkff5En9CiRaBePL_4k83UyuuKxqS8oIc0Wo0NAh_Qg=s88-c-k-c0x00ffffff-no-rj","false"
"@MuniraAkter-i7v","Hands up celine fans!!!","https://yt3.ggpht.com/ytc/AIdro_k0PVo4Ayjzf9FlRcdjZAQYBwK430_hLvWlP9jgikQjC65W-ONDWjkk4dykteuHJ96HgQ=s88-c-k-c0x00ffffff-no-rj","false"
"@zahoorahmed1245","Michel first 3 ball doing by cheating ","https://yt3.ggpht.com/IYR6ZaA1G7-mgRWajQwMs5_ac-h-yhJCuUDyRL6WIxnHkGHAYELBP24dmcP5cAKMDZ24ONSNAA=s88-c-k-c0x00ffffff-no-rj","false"
"@Akarsh_321_x","those sound after michel goals ️","https://yt3.ggpht.com/hiTGm-YtJy2YZ6VQd32Fj3kfiCZ-AkH5zzto8g6lA5oV5vd50CJ2TWpIc6M7ANVGyNOo79ITiw=s88-c-k-c0x00ffffff-no-rj","false"
"@TAZA_PHOOL","Bro what's that sound when michiel was goating ️(doing goals)

Edit : thanks guys for this much likes ","https://yt3.ggpht.com/_CmBMLbUWaPECS3LsNkIDITtRNovuECE1ZJCjS50B4vumF_ANjXnBV5Vt-I2LKfMF-p8lcxihA=s88-c-k-c0x00ffffff-no-rj","false"
"@Dark_mooneg","You know it’s funny how I believe she is the only girl that has stayed loyal to Spider-Man the entire time even if they are lovers to enemies and always have differences she’s still the only one that actually treats themright","https://yt3.ggpht.com/F0C0JVJ3UAoc-OAdJ5HiKUVClvcno1FJxQeTbvzGPFr6YZv0dWCXYXL8McYPFecDx_hwypiIK0s=s88-c-k-c0x00ffffff-no-rj","false"
"@JohnRoumeliotis-u9c","Bro how sick would it be if we had a modern game, not like web of shadows, with black cat as his gf","https://yt3.ggpht.com/ytc/AIdro_ltG5Vixvi3d0Yh00mrIlUB2on93_zWY8hkMojmBpX9mvBiNJjt4vNgL5Rn8XCPf9bnFg=s88-c-k-c0x00ffffff-no-rj","false"
"@TaiyoKamiNika","God....id fold IMMEDIATELY","https://yt3.ggpht.com/--Yu0RZwAGc55A19WZh3-M6Ds9ITQtdEFBWU6Mpa_3C34fbYJOmxZeKNrhZOErkg1mXBluTxxQ=s88-c-k-c0x00ffffff-no-rj","false"
"@permafrostassassin8864","Bro fuck MJ this is the one spidy deserves","https://yt3.ggpht.com/i9WeIRCLLIHLMITkHFFNhG7TQS9n1V9T0EQlEShQ4d7yRrSL0BqEUq5_W6PGePf2Zr7Y6-1nUr4=s88-c-k-c0x00ffffff-no-rj","false"
"@aidanbennett5594","I can fix her","https://yt3.ggpht.com/ytc/AIdro_mYAmT6_YKouAvARdnUnSvv0EAvpK9UVwOoTz5mpXEuad0=s88-c-k-c0x00ffffff-no-rj","false"
